,,,,,,,,,
,,,,,,,,,
日期,開盤,最高,最低,收盤,漲跌,漲%,成交量,成交金額,本益比
2014/09/19,133,133.5,131,131,-1,-0.0076,3985,526360,0
2014/09/22,130,132,129.5,131,0,0,3510,459519,0
2014/09/23,132.5,135,131,132,1,0.0076,7135,949002,0
2014/09/24,132,135,132,133.5,1.5,0.0114,5486,733312,0
2014/09/25,134.5,135,130,130.5,-3,-0.0225,7171,945125,0
2014/09/26,130,132.5,129.5,131,0.5,0.0038,3490,457715,0
2014/09/29,131.5,132,130,130,-1,-0.0076,3261,425901,0
2014/09/30,131,132,128,132,2,0.0154,6094,793661,0
2014/10/01,131.5,132.5,130.5,130.5,-1.5,-0.0114,3274,430131,0
2014/10/02,129.5,130,127,128.5,-2,-0.0153,8779,1127384,0
2014/10/03,130,134,129,131.5,3,0.0233,10239,1354834,0
2014/10/06,134,134,131,131,-0.5,-0.0038,5504,727074,0
2014/10/07,130,131,129.5,130.5,-0.5,-0.0038,3348,436171,0
2014/10/08,129.5,131.5,129.5,130,-0.5,-0.0038,2877,374893,0
2014/10/09,132,133,130,130,0,0,4047,529773,0
2014/10/13,128,129,127,127.5,-2.5,-0.0192,6244,798200,0
2014/10/14,128,129.5,127.5,129.5,2,0.0157,3197,410990,0
2014/10/15,129.5,130,128,128.5,-1,-0.0077,3556,457511,0
2014/10/16,127.5,134,124.5,132,3.5,0.0272,13669,1778170,0
2014/10/17,132.5,133,128.5,129,-3,-0.0227,14063,1837855,0
2014/10/20,132,134,130.5,133,4,0.031,8794,1165006,0
2014/10/21,133,133.5,132,133,0,0,5437,723266,0
2014/10/22,134.5,137,133,133,0,0,14348,1935807,0
2014/10/23,132,133.5,131,132,-1,-0.0075,5231,691724,0
2014/10/24,132,133,130,130.5,-1.5,-0.0114,5525,723793,0
2014/10/27,132,132,129,129,-1.5,-0.0115,5010,652290,0
2014/10/28,130,133,129.5,132,3,0.0233,6007,786915,0
2014/10/29,130.5,131.5,128.5,131.5,-0.5,-0.0038,9447,1231193,0
2014/10/30,132,134,130.5,133,1.5,0.0114,8440,1121898,0
2014/10/31,133.5,136,133,134.5,1.5,0.0113,9033,1214732,0
2014/11/03,135.5,139,134.5,138,3.5,0.026,20785,2847291,0
2014/11/04,138,138.5,136,137,-1,-0.0072,9810,1346603,0
2014/11/05,138.5,140.5,138,138.5,1.5,0.0109,15786,2200623,0
2014/11/06,139,139.5,136.5,136.5,-2,-0.0144,7059,972896,0
2014/11/07,137,138.5,135.5,137,0.5,0.0037,5873,804196,0
2014/11/10,138,138.5,136,136,-1,-0.0073,4516,619567,0
2014/11/11,137.5,139,136,138.5,2.5,0.0184,7495,1034338,0
2014/11/12,138.5,139,137,137,-1.5,-0.0108,5080,699932,0
2014/11/13,137,140,137,138.5,1.5,0.0109,7508,1042186,85.49
2014/11/14,139,140,137.5,138.5,0,0,6077,842082,85.49
2014/11/17,140,140,136.5,137.5,-1,-0.0072,5246,723880,84.88
2014/11/18,138,138.5,132,132,-5.5,-0.04,12219,1638108,81.48
2014/11/19,133.5,134.5,132.5,133.5,1.5,0.0114,5026,671449,82.41
2014/11/20,135,137,134,137,3.5,0.0262,6403,869966,84.57
2014/11/21,137,137.5,135.5,135.5,-1.5,-0.0109,3258,443501,83.64
2014/11/24,136.5,136.5,135,135.5,0,0,2589,351155,83.64
2014/11/25,136.5,136.5,134,135,-0.5,-0.0037,8804,1188772,83.33
2014/11/26,135,135.5,134,134,-1,-0.0074,2638,354860,82.72
2014/11/27,135,135.5,134,134.5,0.5,0.0037,2629,353749,83.02
2014/11/28,135,137.5,134,137,2.5,0.0186,8084,1102667,84.57
2014/12/01,134.5,137,134,136,-1,-0.0073,8739,1183599,83.95
2014/12/02,135.5,136.5,134,135,-1,-0.0074,4491,606545,83.33
2014/12/03,137.5,144,136.5,144,9,0.0667,25816,3637751,88.89
2014/12/04,145,146,142.5,142.5,-1.5,-0.0104,18176,2615388,87.96
2014/12/05,143.5,147.5,143,145,2.5,0.0175,19348,2819922,89.51
2014/12/08,147,147,143,143,-2,-0.0138,9830,1421956,88.27
2014/12/09,143.5,144,141.5,142,-1,-0.007,6392,911966,87.65
2014/12/10,142,145.5,142,143.5,1.5,0.0106,8509,1224372,88.58
2014/12/11,143.5,149,143.5,148,4.5,0.0314,19175,2819751,91.36
2014/12/12,148.5,149,146,146,-2,-0.0135,11505,1696684,90.12
2014/12/15,145,147.5,145,145.5,-0.5,-0.0034,8209,1199044,89.81
2014/12/16,145.5,147.5,143,143,-2.5,-0.0172,8077,1172333,88.27
2014/12/17,143,143,141,141,-2,-0.014,8402,1191309,87.04
2014/12/18,143,143.5,133.5,134,-7,-0.0496,15108,2082712,82.72
2014/12/19,136,137,127,132,-2,-0.0149,31715,4197350,81.48
2014/12/22,133.5,136.5,133,136.5,4.5,0.0341,9774,1318837,84.26
2014/12/23,137,137.5,135,135,-1.5,-0.011,5342,726020,83.33
2014/12/24,135,136.5,133.5,133.5,-1.5,-0.0111,7832,1053544,82.41
2014/12/25,135,136.5,134.5,135,1.5,0.0112,6406,867678,83.33
2014/12/26,136,138,136,137.5,2.5,0.0185,7533,1032130,84.88
2014/12/27,137.5,138,136.5,137.5,0,0,2561,351277,84.88
2014/12/29,137.5,138.5,136.5,137.5,0,0,3867,531622,84.88
2014/12/30,138,141,137,140.5,3,0.0218,10812,1511185,86.73
2014/12/31,140.5,142,140,142,1.5,0.0107,7308,1031257,87.65
2015/01/05,142,144.5,140,143,1,0.007,7992,1138296,88.27
2015/01/06,141.5,144,141,141,-2,-0.014,8794,1249802,87.04
2015/01/07,143,145,142,144,3,0.0213,12009,1723791,88.89
2015/01/08,145.5,149,145.5,146,2,0.0139,19422,2859074,90.12
2015/01/09,148,149,146,148,2,0.0137,13119,1940174,91.36
2015/01/12,148,153.5,147,152,4,0.027,19279,2920203,93.83
2015/01/13,152,153.5,147,147.5,-4.5,-0.0296,15789,2370624,91.05
2015/01/14,147.5,149,146.5,149,1.5,0.0102,7509,1112066,91.98
2015/01/15,149.5,150,147.5,147.5,-1.5,-0.0101,6028,894327,91.05
2015/01/16,147.5,150,147,147.5,0,0,8068,1195675,91.05
2015/01/19,150,156,150,155.5,8,0.0542,23173,3563562,95.99
2015/01/20,158,160,156.5,158,2.5,0.0161,17826,2816408,97.53
2015/01/21,158.5,159.5,156.5,159,1,0.0063,11188,1767603,98.15
2015/01/22,160,161,157,158,-1,-0.0063,8631,1368888,97.53
2015/01/23,158,160,156,156,-2,-0.0127,8631,1359218,96.3
2015/01/26,157,160,156.5,159,3,0.0192,11049,1754094,98.15
2015/01/27,160.5,160.5,157.5,158,-1,-0.0063,5523,874579,97.53
2015/01/28,157.5,161,157,158.5,0.5,0.0032,9122,1451564,97.84
2015/01/29,159,159.5,156.5,158,-0.5,-0.0032,5762,907894,97.53
2015/01/30,158.5,159,155,157,-1,-0.0063,8484,1326785,96.91
2015/02/02,157.5,158.5,156.5,158,1,0.0064,5438,857401,97.53
2015/02/03,158.5,159.5,158,158.5,0.5,0.0032,4143,657486,97.84
2015/02/04,159.5,161,158.5,158.5,0,0,6118,974945,97.84
2015/02/05,158.5,159,156.5,157,-1.5,-0.0095,4021,632840,96.91
2015/02/06,157.5,160,157.5,158.5,1.5,0.0096,6586,1045404,97.84
2015/02/09,156.5,157.5,147.5,147.5,-11,-0.0694,24941,3749995,91.05
2015/02/10,146.5,148.5,145.5,146.5,-1,-0.0068,8398,1234315,90.43
2015/02/11,148.5,148.5,147,148.5,2,0.0137,4386,649050,91.67
2015/02/12,149,149,147,147.5,-1,-0.0067,8305,1225626,91.05
2015/02/13,148,149.5,148,148.5,1,0.0068,4004,595108,91.67
2015/02/24,150,150,148.5,149,0.5,0.0034,4371,652677,91.98
2015/02/25,149.5,150,146.5,147.5,-1.5,-0.0101,4192,619615,91.05
2015/02/26,147.5,153,146,153,5.5,0.0373,10049,1507047,85.47
2015/03/02,154,154,149,149,-4,-0.0261,8346,1256705,83.24
2015/03/03,149,149,143,144.5,-4.5,-0.0302,14902,2164460,80.73
2015/03/04,144.5,146,143,144.5,0,0,6360,918256,80.73
2015/03/05,144,145.5,143,143,-1.5,-0.0104,5632,810545,79.89
2015/03/06,144,145,143.5,145,2,0.014,3606,520615,81.01
2015/03/09,144.5,147,143.5,145,0,0,4088,593264,81.01
2015/03/10,145,146,143.5,143.5,-1.5,-0.0103,3733,539696,80.17
2015/03/11,143,144.5,142.5,143,-0.5,-0.0035,3522,505222,79.89
2015/03/12,144,145.5,143.5,144,1,0.007,2766,399049,80.45
2015/03/13,145.5,147,144.5,145,1,0.0069,3658,532846,81.01
2015/03/16,144.5,144.5,143,143,-2,-0.0138,3372,483634,79.89
2015/03/17,143,144.5,141,141.5,-1.5,-0.0105,5386,766463,79.05
2015/03/18,141,142.5,139,140,-1.5,-0.0106,6172,869259,78.21
2015/03/19,141,142,140,141.5,1.5,0.0107,3696,521122,79.05
2015/03/20,142.5,142.5,140.5,141.5,0,0,5597,791056,79.05
2015/03/23,142.5,146.5,142.5,144,2.5,0.0177,14335,2075126,80.45
2015/03/24,144,144,141,142,-2,-0.0139,7495,1064148,79.33
2015/03/25,143,143,141,141,-1,-0.007,4671,661334,78.77
2015/03/26,140,141,139,140.5,-0.5,-0.0035,7310,1021319,78.49
2015/03/27,141.5,141.5,138,138,-2.5,-0.0178,5183,719582,77.09
2015/03/30,140,140.5,139,139,1,0.0072,5025,702324,77.65
2015/03/31,140,140.5,139.5,139.5,0.5,0.0036,3718,519938,77.93
2015/04/01,139,139,135,136,-3.5,-0.0251,6252,853387,75.98
2015/04/02,137.5,138.5,135.5,136.5,0.5,0.0037,4785,654122,76.26
2015/04/07,138.5,140.5,137.5,140.5,4,0.0293,6682,932340,78.49
2015/04/08,140,140,136,137,-3.5,-0.0249,6141,845204,76.54
2015/04/09,138,138,133.5,135,-2,-0.0146,8430,1140905,75.42
2015/04/10,135,135.5,132.5,133.5,-1.5,-0.0111,6220,830498,74.58
2015/04/13,134.5,135,133,135,1.5,0.0112,3049,408735,75.42
2015/04/14,134,135,132.5,133,-2,-0.0148,3555,473326,74.3
2015/04/15,133,133.5,130,130.5,-2.5,-0.0188,5441,714878,72.91
2015/04/16,130.5,132.5,130.5,132.5,2,0.0153,3198,420977,74.02
2015/04/17,132.5,132.5,129,129,-3.5,-0.0264,6325,820304,72.07
2015/04/20,129,131,128,129.5,0.5,0.0039,3324,431852,72.35
2015/04/21,130.5,131,129,129,-0.5,-0.0039,2718,352883,72.07
2015/04/22,129,130.5,127,128,-1,-0.0078,5531,710527,71.51
2015/04/23,129.5,131,129,130,2,0.0156,3784,492865,72.63
2015/04/24,131,135,131,133.5,3.5,0.0269,7454,994171,74.58
2015/04/27,135,135,132.5,133,-0.5,-0.0037,4671,623243,74.3
2015/04/28,133,133.5,130,131.5,-1.5,-0.0113,5251,690011,73.46
2015/04/29,125,126,122.5,124,-7.5,-0.057,15821,1961196,69.27
2015/04/30,124,126.5,121.5,126.5,2.5,0.0202,10014,1239654,70.67
2015/05/04,126.5,126.5,123.5,124,-2.5,-0.0198,6045,753312,69.27
2015/05/05,120,121.5,119,121,-3,-0.0242,10071,1210456,67.6
2015/05/06,120.5,123,118.5,122.5,1.5,0.0124,7297,879921,68.44
2015/05/07,120.5,121,119.5,120,-2.5,-0.0204,5114,614460,67.04
2015/05/08,120,121,119,119,-1,-0.0083,4127,494147,66.48
2015/05/11,120,120.5,111,111,-8,-0.0672,14476,1633186,62.01
2015/05/12,111,112,107.5,110.5,-0.5,-0.0045,10912,1198343,61.73
2015/05/13,110.5,114.5,110,114,3.5,0.0317,8139,921888,63.69
2015/05/14,114,114.5,112,112,-2,-0.0175,4912,552975,62.57
2015/05/15,113,113.5,110.5,111,-1,-0.0089,3568,399176,24.67
2015/05/18,110,110,104,104.5,-6.5,-0.0586,13082,1383406,23.22
2015/05/19,104,106,102.5,105,0.5,0.0048,7694,804359,23.33
2015/05/20,103.5,104.5,102.5,103.5,-1.5,-0.0143,8125,839009,23
2015/05/21,102,105,100.5,104,0.5,0.0048,8215,845431,23.11
2015/05/22,104,106,103,104,0,0,5053,527918,23.11
2015/05/25,103,104.5,102.5,102.5,-1.5,-0.0144,3226,333155,22.78
2015/05/26,103.5,104.5,102.5,103,0.5,0.0049,3867,399750,22.89
2015/05/27,104,105,103,104.5,1.5,0.0146,4335,451344,23.22
2015/05/28,105.5,106,103.5,104.5,0,0,4202,439022,23.22
2015/05/29,105,105,103,103,-1.5,-0.0144,4460,461541,22.89
2015/06/01,102,102,97,98,-5,-0.0485,13745,1352683,21.78
2015/06/02,98,100,97.5,98.5,0.5,0.0051,10604,1047358,21.89
2015/06/03,98.5,99.5,92.6,92.8,-5.7,-0.0579,25439,2408264,20.62
2015/06/04,92.8,95.7,92.5,94.5,1.7,0.0183,14252,1348336,21
2015/06/05,95,95.7,92.1,92.8,-1.7,-0.018,12113,1132264,20.62
2015/06/08,83.6,83.6,83.6,83.6,-9.2,-0.0991,4301,359576,18.58
2015/06/09,75.3,75.3,75.3,75.3,-8.3,-0.0993,7879,593269,16.73
2015/06/10,75.2,77.6,73.8,76.3,1,0.0133,52049,3933995,16.96
2015/06/11,77,77.4,75,75.5,-0.8,-0.0105,17879,1361238,16.78
2015/06/12,75,76.6,72.7,76,0.5,0.0066,23921,1786909,16.89
2015/06/15,76,83.6,75.5,83.6,7.6,0.1,21153,1717129,18.58
2015/06/16,83.6,83.6,78.5,78.7,-4.9,-0.0586,23588,1895948,17.49
2015/06/17,79.6,82.8,79.4,79.7,1,0.0127,16061,1299579,17.71
2015/06/18,79.8,80.7,79.2,80.3,0.6,0.0075,8024,640746,17.84
2015/06/22,81.5,81.6,77.4,77.9,-2.4,-0.0299,11798,929538,17.31
2015/06/23,78,80.1,77.5,78,0.1,0.0013,8607,676116,17.33
2015/06/24,78,78.6,74.1,75,-3,-0.0385,16041,1215326,16.67
2015/06/25,75,76.4,74.6,75.7,0.7,0.0093,7939,598206,16.82
2015/06/26,76,77.6,75.3,76.2,0.5,0.0066,7343,562042,16.93
2015/06/29,75.2,75.5,74.1,74.2,-2,-0.0262,6211,463881,16.49
2015/06/30,74.6,74.8,71.1,72,-2.2,-0.0296,15181,1097208,16
2015/07/01,73,75.6,72.9,75.2,3.2,0.0444,10313,770132,16.71
2015/07/02,74.8,75.1,73.5,73.8,-1.4,-0.0186,7280,538966,16.4
2015/07/03,73.2,74.5,72.6,73.8,0,0,6134,451085,16.4
2015/07/06,73.7,76.3,73.4,73.8,0,0,8658,648744,16.4
2015/07/07,73.5,74.5,72.2,72.8,-1,-0.0136,10888,794514,16.18
2015/07/08,72.4,72.5,67.7,68.5,-4.3,-0.0591,17437,1213485,15.22
2015/07/09,66.3,68.8,65.5,67.8,-0.7,-0.0102,10556,709794,15.07
2015/07/13,69,70,68.5,70,2.2,0.0324,7177,497436,15.56
2015/07/14,71,71.8,69.7,69.7,-0.3,-0.0043,6800,480910,15.49
2015/07/15,70.8,71.1,69.5,71.1,1.4,0.0201,5461,383950,15.8
2015/07/16,71.5,71.6,70.6,71.1,0,0,4276,303900,15.8
2015/07/17,71.3,72.2,70.6,70.6,-0.5,-0.007,4026,287118,15.69
2015/07/20,71.3,71.6,69.2,69.2,-1.4,-0.0198,4540,317681,15.38
2015/07/21,69.7,70.8,69.2,70.8,1.6,0.0231,4118,288304,15.73
2015/07/22,70,71.3,69.1,69.1,-1.7,-0.024,6048,424112,15.36
2015/07/23,69,70.3,68,68.2,-0.9,-0.013,7941,547908,15.16
2015/07/24,68.7,69.3,68.1,68.2,0,0,3878,265513,15.16
2015/07/27,68.4,69.5,67.1,67.1,-1.1,-0.0161,6941,474443,14.91
2015/07/28,67.2,68.7,67.2,68.4,1.3,0.0194,5751,392164,15.2
2015/07/29,68.9,69.4,68.2,68.2,-0.2,-0.0029,4316,296125,15.16
2015/07/30,69.1,74.6,68.5,72.2,4,0.0587,13037,944755,16.04
2015/07/31,72,72.3,69.1,69.3,-2.9,-0.0402,9349,657326,15.4
2015/08/03,69.6,69.8,68.5,69,-0.3,-0.0043,5097,352856,15.33
2015/08/04,70.3,70.9,68.8,69,0,0,8043,560087,15.33
2015/08/05,70.4,71.8,69.9,71.2,2.2,0.0319,8114,576241,15.82
2015/08/06,71.2,71.8,70,70,-1.2,-0.0169,7465,528622,15.56
2015/08/07,63,63,63,63,-7,-0.1,2565,161626,14
2015/08/10,57.8,58.8,56.8,57.5,-5.5,-0.0873,18776,1082806,12.78
2015/08/11,57.6,58.1,54.5,54.5,-3,-0.0522,24179,1358641,12.11
2015/08/12,54.5,56.7,54.2,55,0.5,0.0092,15807,876799,12.22
2015/08/13,55.6,55.9,50,50.7,-4.3,-0.0782,31744,1639578,0
2015/08/14,50.7,52.8,49.45,52.1,1.4,0.0276,26283,1354699,0
2015/08/17,52.1,52.7,50.6,50.6,-1.5,-0.0288,12391,636839,0
2015/08/18,51.2,51.5,48.9,49.45,-1.15,-0.0227,23444,1161946,0
2015/08/19,49.35,50.6,49.1,49.35,-0.1,-0.002,18056,898700,0
2015/08/20,49.55,51,49.5,49.5,0.15,0.003,15605,780669,0
2015/08/21,48.2,48.5,44.55,44.55,-4.95,-0.1,28689,1318695,0
2015/08/24,42.55,44.5,40.35,40.35,-4.2,-0.0943,19518,822820,0
2015/08/25,42.1,44.35,41.6,44.35,4,0.0991,19701,848799,0
2015/08/26,45,48.2,44.95,47.95,3.6,0.0812,40080,1865273,0
2015/08/27,47.9,47.9,46.1,46.85,-1.1,-0.0229,20028,939849,0
2015/08/28,47.2,47.85,46.7,47.1,0.25,0.0053,17704,837161,0
2015/08/31,48.1,48.65,46.05,46.05,-1.05,-0.0223,19559,924497,0
2015/09/01,45.8,46.7,45.1,46.05,0,0,14762,677474,0
2015/09/02,45.6,46.55,45.6,45.9,-0.15,-0.0033,9719,447855,0
2015/09/03,46.3,47.85,45.8,46.6,0.7,0.0153,12245,573945,0
2015/09/04,46.3,48.45,46.3,47.5,0.9,0.0193,18207,865861,0
2015/09/07,47.1,47.95,47.05,47.85,0.35,0.0074,8673,412593,0
2015/09/08,47.95,52.6,47.95,52.6,4.75,0.0993,23564,1210248,0
2015/09/09,54.7,55.3,53.3,53.9,1.3,0.0247,28203,1531901,0
2015/09/10,53.5,57.4,53.5,56.9,3,0.0557,29826,1678428,0
2015/09/11,56.9,59.8,56.2,59.8,2.9,0.051,25918,1498108,0
2015/09/14,60.7,63.7,60.5,63.7,3.9,0.0652,36626,2272185,0
2015/09/15,63.7,63.7,59.8,60,-3.7,-0.0581,26961,1659502,0
2015/09/16,60.1,63.7,60.1,63,3,0.05,29039,1809021,0
2015/09/17,64.5,64.8,62.6,62.6,-0.4,-0.0063,23076,1465792,0
2015/09/18,62.6,63.1,61.3,61.7,-0.9,-0.0144,18486,1150905,0
2015/09/21,60.9,61.7,60.3,61.4,-0.3,-0.0049,13153,803849,0
2015/09/22,62.8,65.4,62.1,64.5,3.1,0.0505,25874,1664076,0
2015/09/23,64.2,64.3,62.6,63.6,-0.9,-0.014,16885,1069617,0
2015/09/24,64.8,65.3,60,60.6,-3,-0.0472,26111,1619637,0
2015/09/25,61.6,64.7,61,63.6,3,0.0495,20342,1279303,0
2015/09/30,63,64,61.8,63.5,-0.1,-0.0016,16585,1041663,0
2015/10/01,63.9,65.5,63.3,63.8,0.3,0.0047,16771,1081666,0
2015/10/02,64.8,66.5,64.4,65.6,1.8,0.0282,21546,1412505,0
2015/10/05,66.6,66.6,65.2,65.7,0.1,0.0015,11689,769971,0
2015/10/06,66.3,66.7,63.6,63.6,-2.1,-0.032,16650,1074127,0
2015/10/07,63.7,65.1,63.6,64,0.4,0.0063,9231,593707,0
2015/10/08,64.4,66.3,64.4,64.4,0.4,0.0063,12443,811645,0
2015/10/12,65.4,67,64.5,67,2.6,0.0404,13101,865459,0
2015/10/13,67.3,73.7,66.6,73.7,6.7,0.1,31882,2251543,0
2015/10/14,73.5,73.5,71.7,72.2,-1.5,-0.0204,20992,1523849,0
2015/10/15,72.2,73.3,70.3,70.7,-1.5,-0.0208,16005,1143518,0
2015/10/16,71.6,75.2,71.5,74.8,4.1,0.058,25943,1911337,0
2015/10/19,76,82.2,76,81,6.2,0.0829,38711,3082875,0
2015/10/20,81.9,83.7,80.6,81.1,0.1,0.0012,34053,2792258,0
2015/10/21,80.4,80.4,75.9,75.9,-5.2,-0.0641,29173,2258037,0
2015/10/22,76.3,81.5,76.3,79.2,3.3,0.0435,34248,2730954,0
2015/10/23,80.9,81.3,76.8,77,-2.2,-0.0278,24031,1903701,0
2015/10/26,78,79,76.5,77.5,0.5,0.0065,14492,1123424,0
2015/10/27,79.2,81.3,78.9,78.9,1.4,0.0181,23567,1885235,0
2015/10/28,78.8,80.8,77.2,80.5,1.6,0.0203,13849,1090072,0
2015/10/29,81.4,81.8,76.8,77.2,-3.3,-0.041,20989,1660780,0
2015/10/30,79.1,80.3,78.2,78.5,1.3,0.0168,19668,1557697,0
2015/11/02,78.5,79.5,76.1,78.9,0.4,0.0051,16032,1245207,0
2015/11/03,79.5,81,78,78,-0.9,-0.0114,16315,1297721,0
2015/11/04,79.4,80.6,78.6,79.3,1.3,0.0167,15223,1212127,0
2015/11/05,81,83.3,80.3,81.5,2.2,0.0277,29680,2433611,0
2015/11/06,83,84.8,80.8,81.7,0.2,0.0025,29871,2485945,0
2015/11/09,82.2,82.4,79.1,81,-0.7,-0.0086,14823,1197143,0
2015/11/10,82,83.4,81.2,82.6,1.6,0.0198,13858,1142407,0
2015/11/11,82,82.8,80,80,-2.6,-0.0315,11361,924021,0
2015/11/12,79.6,80.9,75.4,77.6,-2.4,-0.03,22858,1775993,0
2015/11/13,76.9,78.7,76.5,77.6,0,0,9589,744778,0
2015/11/16,77,78.3,76.6,78,0.4,0.0052,6923,537514,0
2015/11/17,79.8,80.5,78.8,79.6,1.6,0.0205,9780,778285,0
2015/11/18,80.2,80.4,78.5,79.5,-0.1,-0.0013,7225,572301,0
2015/11/19,80.3,80.8,79.1,80.4,0.9,0.0113,8745,700261,0
2015/11/20,82.4,86.8,82.2,86,5.6,0.0697,35684,3048246,0
2015/11/23,86,86.3,84.5,84.5,-1.5,-0.0174,15282,1302039,0
2015/11/24,85.5,86.3,84.4,84.5,0,0,12730,1086680,0
2015/11/25,86.2,86.7,84.9,85.3,0.8,0.0095,10384,890060,0
2015/11/26,86.3,87.3,85.6,86,0.7,0.0082,10824,935074,0
2015/11/27,87.1,87.2,85,85.6,-0.4,-0.0047,8103,694546,0
2015/11/30,84.8,84.9,81.1,81.1,-4.5,-0.0526,18191,1499692,0
2015/12/01,83.6,84.8,83,84.1,3,0.037,10438,876134,0
2015/12/02,84.2,84.5,82,82,-2.1,-0.025,10278,850709,0
2015/12/03,81.2,82.7,80.8,81.5,-0.5,-0.0061,6062,495733,0
2015/12/04,82.1,84.2,81.9,82.4,0.9,0.011,9065,753257,0
2015/12/07,84.3,84.7,82.2,82.2,-0.2,-0.0024,7250,603965,0
2015/12/08,82.6,82.7,81,81,-1.2,-0.0146,7143,581302,0
2015/12/09,80.3,81,77.7,77.9,-3.1,-0.0383,14278,1120332,0
2015/12/10,76.7,76.9,70.2,71.6,-6.3,-0.0809,30479,2224795,0
2015/12/11,72,72.7,69,69,-2.6,-0.0363,15330,1089896,0
2015/12/14,68,74,67.3,72.1,3.1,0.0449,15148,1074829,0
2015/12/15,73.4,73.5,71.7,72.5,0.4,0.0055,7766,562845,0
2015/12/16,72.8,73.9,71.3,73.1,0.6,0.0083,6769,493141,0
2015/12/17,70.7,73.5,70,73.5,0.4,0.0055,12075,865145,0
2015/12/18,74.2,79.3,74.2,75.3,1.8,0.0245,25154,1943903,0
2015/12/21,74.9,75.2,73.7,75.1,-0.2,-0.0027,7214,538386,0
2015/12/22,76,76.4,74.7,75,-0.1,-0.0013,4374,329569,0
2015/12/23,76.1,76.4,75.2,76.2,1.2,0.016,5890,447435,0
2015/12/24,76.5,77.2,74,74.2,-2,-0.0262,8382,636113,0
2015/12/25,74.6,75.5,73.6,75.5,1.3,0.0175,4566,340158,0
2015/12/28,76.3,79.8,76,79,3.5,0.0464,18016,1417662,0
2015/12/29,79.9,81.7,79.5,79.5,0.5,0.0063,14926,1202099,0
2015/12/30,81,81.2,77,77.3,-2.2,-0.0277,13784,1077775,0
2015/12/31,78,79,77.4,78,0.7,0.0091,5624,438876,0
2016/01/04,79.5,79.8,78.2,79,1,0.0128,10634,840815,0
2016/01/05,78.9,79.5,77.6,77.8,-1.2,-0.0152,6180,484078,0
2016/01/06,78.6,78.7,76,76.8,-1,-0.0129,10782,830268,0
2016/01/07,77.5,78.3,75.8,77,0.2,0.0026,10370,799238,0
2016/01/08,72.2,77.8,71.6,77.8,0.8,0.0104,12907,958322,0
2016/01/11,76.1,77.2,73,73,-4.8,-0.0617,9549,718214,0
2016/01/12,73,74.6,70.4,70.7,-2.3,-0.0315,10518,764011,0
2016/01/13,71.5,72.7,70.6,72.3,1.6,0.0226,8089,580392,0
2016/01/14,70.2,72.8,70.2,72.8,0.5,0.0069,5977,427154,0
2016/01/15,73.3,74,72.3,72.7,-0.1,-0.0014,7060,514069,0
2016/01/18,71.5,77.5,71.5,76.5,3.8,0.0523,12288,927562,0
2016/01/19,76.5,77.5,75.3,76.5,0,0,6699,512646,0
2016/01/20,76.5,77.4,74.2,74.5,-2,-0.0261,8622,652267,0
2016/01/21,76,76,73.8,73.9,-0.6,-0.0081,5345,399141,0
2016/01/22,75,75.3,72.9,74.1,0.2,0.0027,5600,414594,0
2016/01/25,75,76.8,74.7,76.8,2.7,0.0364,5615,426712,0
2016/01/26,76,76.8,75.4,76.2,-0.6,-0.0078,3956,301475,0
2016/01/27,77.6,78.4,76.1,76.3,0.1,0.0013,7083,545526,0
2016/01/28,76.4,77.2,76.2,76.7,0.4,0.0052,4040,310008,0
2016/01/29,77.2,79.5,76.9,78.8,2.1,0.0274,12111,952189,0
2016/01/30,80,80.2,78.4,78.4,-0.4,-0.0051,4411,348700,0
2016/02/01,78.3,78.9,76.4,76.5,-1.9,-0.0242,6255,483439,0
2016/02/02,76.6,78.2,76.5,77,0.5,0.0065,5314,410394,0
2016/02/03,77.2,77.3,75,75,-2,-0.026,6241,471673,0
2016/02/15,72.5,74.9,71.5,74.9,-0.1,-0.0013,7642,557547,0
2016/02/16,74.9,80,74.2,80,5.1,0.0681,11916,923453,0
2016/02/17,79.8,79.8,78,78.1,-1.9,-0.0238,7899,621812,0
2016/02/18,79,79.5,77.5,78.2,0.1,0.0013,5385,422208,0
2016/02/19,78.5,81.5,77.3,79.3,1.1,0.0141,11804,939445,0
2016/02/22,79.5,80.2,77.4,77.8,-1.5,-0.0189,10349,813414,0
2016/02/23,78,78.6,77.3,77.3,-0.5,-0.0064,6638,516544,0
2016/02/24,77.6,79.8,77.3,78.1,0.8,0.0103,8659,679823,0
2016/02/25,80,83.6,80,82.6,4.5,0.0576,25031,2066995,0
2016/02/26,82.9,83.3,80.3,80.3,-2.3,-0.0278,11167,906312,0
2016/03/01,81,82.7,80.4,81.8,1.5,0.0187,10878,886980,0
2016/03/02,83,83.5,81,81,-0.8,-0.0098,11973,981864,0
2016/03/03,82,82.5,81.4,81.9,0.9,0.0111,9803,802444,0
2016/03/04,83.3,90,83.3,90,8.1,0.0989,39897,3484334,0
2016/03/07,90.8,99,90.1,99,9,0.1,56733,5381824,0
2016/03/08,100,103,97,98.1,-0.9,-0.0091,44082,4407046,0
2016/03/09,99.5,107.5,99.2,104.5,6.4,0.0652,41771,4320034,0
2016/03/10,105.5,107,103.5,104.5,0,0,25605,2699102,0
2016/03/11,106,114.5,105,114.5,10,0.0957,40547,4504124,0
